course_day,lesson_id,package,answer_key,status,origin
143,ma-g12-mathematics-u08-l17,active/packages/grade-12/ma-g12-mathematics-u08-l17.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u08-l17.key.json,ACTIVE,math-production-materials
144,ma-g12-mathematics-u08-l18,active/packages/grade-12/ma-g12-mathematics-u08-l18.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u08-l18.key.json,ACTIVE,math-production-materials
145,ma-g12-mathematics-u09-l01,active/packages/grade-12/ma-g12-mathematics-u09-l01.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l01.key.json,ACTIVE,math-production-materials
146,ma-g12-mathematics-u09-l02,active/packages/grade-12/ma-g12-mathematics-u09-l02.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l02.key.json,ACTIVE,math-production-materials
147,ma-g12-mathematics-u09-l03,active/packages/grade-12/ma-g12-mathematics-u09-l03.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l03.key.json,ACTIVE,math-production-materials
148,ma-g12-mathematics-u09-l04,active/packages/grade-12/ma-g12-mathematics-u09-l04.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l04.key.json,ACTIVE,math-production-materials
149,ma-g12-mathematics-u09-l05,active/packages/grade-12/ma-g12-mathematics-u09-l05.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l05.key.json,ACTIVE,math-production-materials
150,ma-g12-mathematics-u09-l06,active/packages/grade-12/ma-g12-mathematics-u09-l06.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l06.key.json,ACTIVE,math-production-materials
151,ma-g12-mathematics-u09-l07,active/packages/grade-12/ma-g12-mathematics-u09-l07.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l07.key.json,ACTIVE,math-production-materials
152,ma-g12-mathematics-u09-l08,active/packages/grade-12/ma-g12-mathematics-u09-l08.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l08.key.json,ACTIVE,math-production-materials
153,ma-g12-mathematics-u09-l09,active/packages/grade-12/ma-g12-mathematics-u09-l09.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l09.key.json,ACTIVE,math-production-materials
154,ma-g12-mathematics-u09-l10,active/packages/grade-12/ma-g12-mathematics-u09-l10.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l10.key.json,ACTIVE,math-production-materials
155,ma-g12-mathematics-u09-l11,active/packages/grade-12/ma-g12-mathematics-u09-l11.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l11.key.json,ACTIVE,math-production-materials
156,ma-g12-mathematics-u09-l12,active/packages/grade-12/ma-g12-mathematics-u09-l12.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l12.key.json,ACTIVE,math-production-materials
157,ma-g12-mathematics-u09-l13,active/packages/grade-12/ma-g12-mathematics-u09-l13.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l13.key.json,ACTIVE,math-production-materials
158,ma-g12-mathematics-u09-l14,active/packages/grade-12/ma-g12-mathematics-u09-l14.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l14.key.json,ACTIVE,math-production-materials
159,ma-g12-mathematics-u09-l15,active/packages/grade-12/ma-g12-mathematics-u09-l15.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l15.key.json,ACTIVE,math-production-materials
160,ma-g12-mathematics-u09-l16,active/packages/grade-12/ma-g12-mathematics-u09-l16.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l16.key.json,ACTIVE,math-production-materials
161,ma-g12-mathematics-u09-l17,active/packages/grade-12/ma-g12-mathematics-u09-l17.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l17.key.json,ACTIVE,math-production-materials
162,ma-g12-mathematics-u09-l18,active/packages/grade-12/ma-g12-mathematics-u09-l18.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u09-l18.key.json,ACTIVE,math-production-materials
163,ma-g12-mathematics-u10-l01,active/packages/grade-12/ma-g12-mathematics-u10-l01.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l01.key.json,ACTIVE,math-production-materials
164,ma-g12-mathematics-u10-l02,active/packages/grade-12/ma-g12-mathematics-u10-l02.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l02.key.json,ACTIVE,math-production-materials
165,ma-g12-mathematics-u10-l03,active/packages/grade-12/ma-g12-mathematics-u10-l03.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l03.key.json,ACTIVE,math-production-materials
166,ma-g12-mathematics-u10-l04,active/packages/grade-12/ma-g12-mathematics-u10-l04.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l04.key.json,ACTIVE,math-production-materials
167,ma-g12-mathematics-u10-l05,active/packages/grade-12/ma-g12-mathematics-u10-l05.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l05.key.json,ACTIVE,math-production-materials
168,ma-g12-mathematics-u10-l06,active/packages/grade-12/ma-g12-mathematics-u10-l06.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l06.key.json,ACTIVE,math-production-materials
169,ma-g12-mathematics-u10-l07,active/packages/grade-12/ma-g12-mathematics-u10-l07.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l07.key.json,ACTIVE,math-production-materials
170,ma-g12-mathematics-u10-l08,active/packages/grade-12/ma-g12-mathematics-u10-l08.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l08.key.json,ACTIVE,math-production-materials
171,ma-g12-mathematics-u10-l09,active/packages/grade-12/ma-g12-mathematics-u10-l09.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l09.key.json,ACTIVE,math-production-materials
172,ma-g12-mathematics-u10-l10,active/packages/grade-12/ma-g12-mathematics-u10-l10.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l10.key.json,ACTIVE,math-production-materials
173,ma-g12-mathematics-u10-l11,active/packages/grade-12/ma-g12-mathematics-u10-l11.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l11.key.json,ACTIVE,math-production-materials
174,ma-g12-mathematics-u10-l12,active/packages/grade-12/ma-g12-mathematics-u10-l12.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l12.key.json,ACTIVE,math-production-materials
175,ma-g12-mathematics-u10-l13,active/packages/grade-12/ma-g12-mathematics-u10-l13.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l13.key.json,ACTIVE,math-production-materials
176,ma-g12-mathematics-u10-l14,active/packages/grade-12/ma-g12-mathematics-u10-l14.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l14.key.json,ACTIVE,math-production-materials
177,ma-g12-mathematics-u10-l15,active/packages/grade-12/ma-g12-mathematics-u10-l15.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l15.key.json,ACTIVE,math-production-materials
178,ma-g12-mathematics-u10-l16,active/packages/grade-12/ma-g12-mathematics-u10-l16.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l16.key.json,ACTIVE,math-production-materials
179,ma-g12-mathematics-u10-l17,active/packages/grade-12/ma-g12-mathematics-u10-l17.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l17.key.json,ACTIVE,math-production-materials
180,ma-g12-mathematics-u10-l18,active/packages/grade-12/ma-g12-mathematics-u10-l18.package.json,active/answer-keys/grade-12/ma-g12-mathematics-u10-l18.key.json,ACTIVE,math-production-materials
