course_day,lesson_id,package,answer_key,status,origin
146,ma-g3-mathematics-u09-l02,active/packages/grade-03/ma-g3-mathematics-u09-l02.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l02.key.json,ACTIVE,g34-production
147,ma-g3-mathematics-u09-l03,active/packages/grade-03/ma-g3-mathematics-u09-l03.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l03.key.json,ACTIVE,g34-production
148,ma-g3-mathematics-u09-l04,active/packages/grade-03/ma-g3-mathematics-u09-l04.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l04.key.json,ACTIVE,g34-production
149,ma-g3-mathematics-u09-l05,active/packages/grade-03/ma-g3-mathematics-u09-l05.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l05.key.json,ACTIVE,g34-production
150,ma-g3-mathematics-u09-l06,active/packages/grade-03/ma-g3-mathematics-u09-l06.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l06.key.json,ACTIVE,g34-production
151,ma-g3-mathematics-u09-l07,active/packages/grade-03/ma-g3-mathematics-u09-l07.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l07.key.json,ACTIVE,g34-production
152,ma-g3-mathematics-u09-l08,active/packages/grade-03/ma-g3-mathematics-u09-l08.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l08.key.json,ACTIVE,g34-production
153,ma-g3-mathematics-u09-l09,active/packages/grade-03/ma-g3-mathematics-u09-l09.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l09.key.json,ACTIVE,g34-production
154,ma-g3-mathematics-u09-l10,active/packages/grade-03/ma-g3-mathematics-u09-l10.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l10.key.json,ACTIVE,g34-production
155,ma-g3-mathematics-u09-l11,active/packages/grade-03/ma-g3-mathematics-u09-l11.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l11.key.json,ACTIVE,g34-production
156,ma-g3-mathematics-u09-l12,active/packages/grade-03/ma-g3-mathematics-u09-l12.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l12.key.json,ACTIVE,g34-production
157,ma-g3-mathematics-u09-l13,active/packages/grade-03/ma-g3-mathematics-u09-l13.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l13.key.json,ACTIVE,g34-production
158,ma-g3-mathematics-u09-l14,active/packages/grade-03/ma-g3-mathematics-u09-l14.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l14.key.json,ACTIVE,g34-production
159,ma-g3-mathematics-u09-l15,active/packages/grade-03/ma-g3-mathematics-u09-l15.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l15.key.json,ACTIVE,g34-production
160,ma-g3-mathematics-u09-l16,active/packages/grade-03/ma-g3-mathematics-u09-l16.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l16.key.json,ACTIVE,g34-production
161,ma-g3-mathematics-u09-l17,active/packages/grade-03/ma-g3-mathematics-u09-l17.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l17.key.json,ACTIVE,g34-production
162,ma-g3-mathematics-u09-l18,active/packages/grade-03/ma-g3-mathematics-u09-l18.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u09-l18.key.json,ACTIVE,g34-production
163,ma-g3-mathematics-u10-l01,active/packages/grade-03/ma-g3-mathematics-u10-l01.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l01.key.json,ACTIVE,g34-production
164,ma-g3-mathematics-u10-l02,active/packages/grade-03/ma-g3-mathematics-u10-l02.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l02.key.json,ACTIVE,g34-production
165,ma-g3-mathematics-u10-l03,active/packages/grade-03/ma-g3-mathematics-u10-l03.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l03.key.json,ACTIVE,g34-production
166,ma-g3-mathematics-u10-l04,active/packages/grade-03/ma-g3-mathematics-u10-l04.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l04.key.json,ACTIVE,g34-production
167,ma-g3-mathematics-u10-l05,active/packages/grade-03/ma-g3-mathematics-u10-l05.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l05.key.json,ACTIVE,g34-production
168,ma-g3-mathematics-u10-l06,active/packages/grade-03/ma-g3-mathematics-u10-l06.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l06.key.json,ACTIVE,g34-production
169,ma-g3-mathematics-u10-l07,active/packages/grade-03/ma-g3-mathematics-u10-l07.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l07.key.json,ACTIVE,g34-production
170,ma-g3-mathematics-u10-l08,active/packages/grade-03/ma-g3-mathematics-u10-l08.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l08.key.json,ACTIVE,g34-production
171,ma-g3-mathematics-u10-l09,active/packages/grade-03/ma-g3-mathematics-u10-l09.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l09.key.json,ACTIVE,g34-production
172,ma-g3-mathematics-u10-l10,active/packages/grade-03/ma-g3-mathematics-u10-l10.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l10.key.json,ACTIVE,g34-production
173,ma-g3-mathematics-u10-l11,active/packages/grade-03/ma-g3-mathematics-u10-l11.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l11.key.json,ACTIVE,g34-production
174,ma-g3-mathematics-u10-l12,active/packages/grade-03/ma-g3-mathematics-u10-l12.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l12.key.json,ACTIVE,g34-production
175,ma-g3-mathematics-u10-l13,active/packages/grade-03/ma-g3-mathematics-u10-l13.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l13.key.json,ACTIVE,g34-production
176,ma-g3-mathematics-u10-l14,active/packages/grade-03/ma-g3-mathematics-u10-l14.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l14.key.json,ACTIVE,g34-production
177,ma-g3-mathematics-u10-l15,active/packages/grade-03/ma-g3-mathematics-u10-l15.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l15.key.json,ACTIVE,g34-production
178,ma-g3-mathematics-u10-l16,active/packages/grade-03/ma-g3-mathematics-u10-l16.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l16.key.json,ACTIVE,g34-production
179,ma-g3-mathematics-u10-l17,active/packages/grade-03/ma-g3-mathematics-u10-l17.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l17.key.json,ACTIVE,g34-production
180,ma-g3-mathematics-u10-l18,active/packages/grade-03/ma-g3-mathematics-u10-l18.package.json,active/answer-keys/grade-03/ma-g3-mathematics-u10-l18.key.json,ACTIVE,g34-production
